gene_id	xtr_pep
PECUL23ncA055970	ENSXETP00000073068
PECUL23ncA055978	ENSXETP00000100564
PECUL23ncA056009	ENSXETP00000064377
PECUL23ncA056010	ENSXETP00000089006
PECUL23ncA056014	ENSXETP00000065467
PECUL23ncA056015	ENSXETP00000065467
PECUL23ncA056020	ENSXETP00000080990
PECUL23ncA056022	ENSXETP00000073068
PECUL23ncA056023	ENSXETP00000080990
PECUL23ncA056039	ENSXETP00000077754
PECUL23ncA056045	ENSXETP00000079602
PECUL23ncA056070	ENSXETP00000071962
PECUL23ncA056075	ENSXETP00000089103
PECUL23ncA056078	ENSXETP00000067251
PECUL23ncA056082	ENSXETP00000079806
PECUL23ncA056085	ENSXETP00000072826
PECUL23ncA056087	ENSXETP00000100483
PECUL23ncA056088	ENSXETP00000081250
PECUL23ncA056091	ENSXETP00000071962
PECUL23ncA056093	ENSXETP00000090715
PECUL23ncA056103	ENSXETP00000079806
PECUL23ncA056131	ENSXETP00000101469
PECUL23ncA056132	ENSXETP00000101469
PECUL23ncA056140	ENSXETP00000085372
PECUL23ncA056143	ENSXETP00000090895
PECUL23ncA056154	ENSXETP00000090147
PECUL23ncA056172	ENSXETP00000064508
PECUL23ncA056173	ENSXETP00000067251
PECUL23ncA056179	ENSXETP00000076544
PECUL23ncA056188	ENSXETP00000092895
PECUL23ncA056226	ENSXETP00000084871
PECUL23ncA056231	ENSXETP00000087059
PECUL23ncA056233	ENSXETP00000084871
PECUL23ncA056246	ENSXETP00000066019
PECUL23ncA056248	ENSXETP00000067258
PECUL23ncA056250	ENSXETP00000072486
PECUL23ncA056274	ENSXETP00000065467
PECUL23ncA056275	ENSXETP00000000158
PECUL23ncA056290	ENSXETP00000087461
PECUL23ncA056293	ENSXETP00000090147
PECUL23ncA056294	ENSXETP00000092895
PECUL23ncA056300	ENSXETP00000100751
PECUL23ncA056311	ENSXETP00000067251
PECUL23ncA056313	ENSXETP00000068617
PECUL23ncA056324	ENSXETP00000035694
PECUL23ncA056327	ENSXETP00000074123
PECUL23ncA056332	ENSXETP00000096881
PECUL23ncA056343	ENSXETP00000075430
PECUL23ncA056367	ENSXETP00000092353
PECUL23ncA056381	ENSXETP00000060954
PECUL23ncA056382	ENSXETP00000060954
PECUL23ncA056384	ENSXETP00000089410
PECUL23ncA056398	ENSXETP00000062486
PECUL23ncA056407	ENSXETP00000095710
PECUL23ncA056409	ENSXETP00000017674
PECUL23ncA056412	ENSXETP00000100698
PECUL23ncA056414	ENSXETP00000076544
PECUL23ncA056416	ENSXETP00000093200
PECUL23ncA056419	ENSXETP00000098809
PECUL23ncA056424	ENSXETP00000017686
PECUL23ncA056429	ENSXETP00000077754
PECUL23ncA056430	ENSXETP00000071797
PECUL23ncA056434	ENSXETP00000017686
PECUL23ncA056436	ENSXETP00000017686
PECUL23ncA056439	ENSXETP00000089962
PECUL23ncA056466	ENSXETP00000076736
PECUL23ncA056473	ENSXETP00000066019
PECUL23ncA056474	ENSXETP00000066019
PECUL23ncA056490	ENSXETP00000067251
PECUL23ncA056498	ENSXETP00000067251
PECUL23ncA056517	ENSXETP00000094455
PECUL23ncA056518	ENSXETP00000098037
PECUL23ncA056524	ENSXETP00000101083
PECUL23ncA056528	ENSXETP00000058134
PECUL23ncA056535	ENSXETP00000083117
PECUL23ncA056555	ENSXETP00000078675
PECUL23ncA056576	ENSXETP00000074868
PECUL23ncA056584	ENSXETP00000079602
PECUL23ncA056589	ENSXETP00000071424
PECUL23ncA056593	ENSXETP00000087988
PECUL23ncA056598	ENSXETP00000085412
PECUL23ncA056606	ENSXETP00000087461
PECUL23ncA056619	ENSXETP00000067251
PECUL23ncA056620	ENSXETP00000067251
PECUL23ncA056622	ENSXETP00000077434
PECUL23ncA056635	ENSXETP00000065467
PECUL23ncA056644	ENSXETP00000067251
PECUL23ncA056645	ENSXETP00000067251
PECUL23ncA056650	ENSXETP00000084871
PECUL23ncA056651	ENSXETP00000067913
PECUL23ncA056657	ENSXETP00000079602
PECUL23ncA056662	ENSXETP00000100483
PECUL23ncA056664	ENSXETP00000091951
PECUL23ncA056682	ENSXETP00000067251
PECUL23ncA056683	ENSXETP00000067251
PECUL23ncA056759	ENSXETP00000092415
PECUL23ncA056762	ENSXETP00000090147
PECUL23ncA056788	ENSXETP00000098809
PECUL23ncA056815	ENSXETP00000084272
PECUL23ncA056820	ENSXETP00000059970
PECUL23ncA056855	ENSXETP00000077362
PECUL23ncA056873	ENSXETP00000084713
PECUL23ncA056889	ENSXETP00000067251
PECUL23ncA056899	ENSXETP00000087461
PECUL23ncA056900	ENSXETP00000059970
PECUL23ncA056910	ENSXETP00000079602
PECUL23ncA056913	ENSXETP00000075033
PECUL23ncA056918	ENSXETP00000089410
PECUL23ncA056924	ENSXETP00000082127
PECUL23ncA056925	ENSXETP00000073068
PECUL23ncA056930	ENSXETP00000073068
PECUL23ncA056935	ENSXETP00000089103
PECUL23ncA056938	ENSXETP00000100698
PECUL23ncA056954	ENSXETP00000067251
PECUL23ncA056958	ENSXETP00000085249
PECUL23ncA056963	ENSXETP00000089006
PECUL23ncA056976	ENSXETP00000090100
PECUL23ncA056999	ENSXETP00000095900
PECUL23ncA057010	ENSXETP00000091951
PECUL23ncA057018	ENSXETP00000091951
PECUL23ncA057043	ENSXETP00000093200
PECUL23ncA057055	ENSXETP00000084989
PECUL23ncA057074	ENSXETP00000092415
PECUL23ncA057079	ENSXETP00000067913
PECUL23ncA057080	ENSXETP00000069718
PECUL23ncA057082	ENSXETP00000089250
PECUL23ncA057098	ENSXETP00000066546
PECUL23ncA057105	ENSXETP00000067251
PECUL23ncA057128	ENSXETP00000076810
PECUL23ncA057129	ENSXETP00000064618
PECUL23ncA057136	ENSXETP00000067251
PECUL23ncA057140	ENSXETP00000085023
PECUL23ncA057147	ENSXETP00000087059
PECUL23ncA057156	ENSXETP00000096588
PECUL23ncA057158	ENSXETP00000071032
PECUL23ncA057176	ENSXETP00000073068
PECUL23ncA057177	ENSXETP00000069721
PECUL23ncA057182	ENSXETP00000080990
PECUL23ncA057183	ENSXETP00000073068
PECUL23ncA057187	ENSXETP00000089410
PECUL23ncA057192	ENSXETP00000092895
PECUL23ncA057207	ENSXETP00000061898
PECUL23ncA057226	ENSXETP00000080512
PECUL23ncA057252	ENSXETP00000087461
PECUL23ncA057269	ENSXETP00000067251
PECUL23ncA057279	ENSXETP00000098037
PECUL23ncA057280	ENSXETP00000065467
PECUL23ncA057311	ENSXETP00000028993
PECUL23ncA057333	ENSXETP00000101469
PECUL23ncA057351	ENSXETP00000077754
PECUL23ncA057360	ENSXETP00000067251
PECUL23ncA057372	ENSXETP00000087059
PECUL23ncA057383	ENSXETP00000092157
PECUL23ncA057394	ENSXETP00000078675
PECUL23ncA057408	ENSXETP00000086177
PECUL23ncA057424	ENSXETP00000101083
PECUL23ncA057425	ENSXETP00000067251
PECUL23ncA057426	ENSXETP00000074828
PECUL23ncA057429	ENSXETP00000074828
PECUL23ncA057455	ENSXETP00000066019
PECUL23ncA057458	ENSXETP00000067251
PECUL23ncA057462	ENSXETP00000077434
PECUL23ncA057464	ENSXETP00000067251
PECUL23ncA057466	ENSXETP00000066019
PECUL23ncA057470	ENSXETP00000067251
PECUL23ncA057471	ENSXETP00000067251
PECUL23ncA057473	ENSXETP00000079675
PECUL23ncA057474	ENSXETP00000089250
PECUL23ncA057490	ENSXETP00000079602
PECUL23ncA057502	ENSXETP00000089410
PECUL23ncA057507	ENSXETP00000067251
PECUL23ncA057514	ENSXETP00000065356
PECUL23ncA057517	ENSXETP00000069281
PECUL23ncA057520	ENSXETP00000097902
PECUL23ncA057521	ENSXETP00000081779
PECUL23ncA057523	ENSXETP00000015576
PECUL23ncA057524	ENSXETP00000056693
PECUL23ncA057528	ENSXETP00000098088
PECUL23ncA057530	ENSXETP00000035730
PECUL23ncA057537	ENSXETP00000073068
PECUL23ncA057540	ENSXETP00000091345
PECUL23ncA057541	ENSXETP00000005165
PECUL23ncA057551	ENSXETP00000069281
PECUL23ncA057556	ENSXETP00000089410
PECUL23ncA057570	ENSXETP00000072486
PECUL23ncA057583	ENSXETP00000080990
PECUL23ncA057594	ENSXETP00000066019
PECUL23ncA057603	ENSXETP00000077799
PECUL23ncA057607	ENSXETP00000068808
PECUL23ncA057615	ENSXETP00000069553
PECUL23ncA057616	ENSXETP00000069553
PECUL23ncA057618	ENSXETP00000073079
PECUL23ncA057622	ENSXETP00000084871
PECUL23ncA057623	ENSXETP00000089410
PECUL23ncA057624	ENSXETP00000089410
PECUL23ncA057627	ENSXETP00000067472
PECUL23ncA057628	ENSXETP00000090147
PECUL23ncA057631	ENSXETP00000067251
PECUL23ncA057632	ENSXETP00000067251
PECUL23ncA057637	ENSXETP00000009847
PECUL23ncA057638	ENSXETP00000009847
PECUL23ncA057647	ENSXETP00000067251
PECUL23ncA057648	ENSXETP00000067251
PECUL23ncA057649	ENSXETP00000067251
PECUL23ncA057650	ENSXETP00000067251
PECUL23ncA057652	ENSXETP00000067251
PECUL23ncA057653	ENSXETP00000090004
PECUL23ncA057657	ENSXETP00000095353
PECUL23ncA057675	ENSXETP00000067251
PECUL23ncA057676	ENSXETP00000067251
PECUL23ncA057677	ENSXETP00000075430
PECUL23ncA057681	ENSXETP00000068808
PECUL23ncA057689	ENSXETP00000093200
PECUL23ncA057695	ENSXETP00000066019
PECUL23ncA057696	ENSXETP00000055088
PECUL23ncA057697	ENSXETP00000055088
PECUL23ncA057702	ENSXETP00000090100
PECUL23ncA057727	ENSXETP00000067251
PECUL23ncA057728	ENSXETP00000067251
PECUL23ncA057730	ENSXETP00000076544
PECUL23ncA057744	ENSXETP00000091951
PECUL23ncA057747	ENSXETP00000097757
PECUL23ncA057770	ENSXETP00000091951
PECUL23ncA057780	ENSXETP00000063027
PECUL23ncA057782	ENSXETP00000067251
PECUL23ncA057790	ENSXETP00000068808
PECUL23ncA057793	ENSXETP00000073068
PECUL23ncA057794	ENSXETP00000080990
PECUL23ncA057801	ENSXETP00000073068
PECUL23ncA057806	ENSXETP00000099388
PECUL23ncA057809	ENSXETP00000033121
PECUL23ncA057813	ENSXETP00000093908
PECUL23ncA057827	ENSXETP00000081883
PECUL23ncA057843	ENSXETP00000092353
PECUL23ncA057850	ENSXETP00000079602
PECUL23ncA057852	ENSXETP00000096417
PECUL23ncA057855	ENSXETP00000071032
PECUL23ncA057859	ENSXETP00000071032
PECUL23ncA057862	ENSXETP00000066019
PECUL23ncA057863	ENSXETP00000066019
PECUL23ncA057887	ENSXETP00000090715
PECUL23ncA057904	ENSXETP00000094004
PECUL23ncA057917	ENSXETP00000065467
PECUL23ncA057948	ENSXETP00000085023
PECUL23ncA057951	ENSXETP00000065356
PECUL23ncA057957	ENSXETP00000076736
PECUL23ncA057959	ENSXETP00000067251
PECUL23ncA057960	ENSXETP00000067251
PECUL23ncA057965	ENSXETP00000083333
PECUL23ncA057979	ENSXETP00000070596
PECUL23ncA057987	ENSXETP00000098966
PECUL23ncA058009	ENSXETP00000087461
PECUL23ncA058028	ENSXETP00000090088
PECUL23ncA058035	ENSXETP00000069830
PECUL23ncA058038	ENSXETP00000081192
PECUL23ncA058064	ENSXETP00000073068
PECUL23ncA058069	ENSXETP00000084679
PECUL23ncA058071	ENSXETP00000065467
PECUL23ncA058074	ENSXETP00000065467
PECUL23ncA058085	ENSXETP00000086340
PECUL23ncA058146	ENSXETP00000063027
PECUL23ncA058167	ENSXETP00000084871
PECUL23ncA058168	ENSXETP00000092895
PECUL23ncA058169	ENSXETP00000091951
PECUL23ncA058170	ENSXETP00000004115
PECUL23ncA058176	ENSXETP00000071962
PECUL23ncA058205	ENSXETP00000084871
PECUL23ncA058206	ENSXETP00000094004
PECUL23ncA058217	ENSXETP00000090147
PECUL23ncA058228	ENSXETP00000064292
PECUL23ncA058230	ENSXETP00000063027
PECUL23ncA058231	ENSXETP00000081248
PECUL23ncA058259	ENSXETP00000066019
PECUL23ncA058261	ENSXETP00000089410
PECUL23ncA058262	ENSXETP00000089410
PECUL23ncA058297	ENSXETP00000096049
PECUL23ncA058298	ENSXETP00000085789
PECUL23ncA058304	ENSXETP00000089410
PECUL23ncA058308	ENSXETP00000098088
PECUL23ncA058309	ENSXETP00000089410
PECUL23ncA058310	ENSXETP00000071032
PECUL23ncA058311	ENSXETP00000067258
PECUL23ncA058336	ENSXETP00000084871
PECUL23ncA058372	ENSXETP00000090774
PECUL23ncA058374	ENSXETP00000077434
PECUL23ncA058375	ENSXETP00000089250
PECUL23ncA058376	ENSXETP00000092353
PECUL23ncA058380	ENSXETP00000091951
PECUL23ncA058393	ENSXETP00000067251
PECUL23ncA058397	ENSXETP00000067251
PECUL23ncA058404	ENSXETP00000067251
PECUL23ncA058411	ENSXETP00000067251
PECUL23ncA058415	ENSXETP00000085867
PECUL23ncA058426	ENSXETP00000065833
PECUL23ncA058428	ENSXETP00000066520
PECUL23ncA058432	ENSXETP00000081250
PECUL23ncA058433	ENSXETP00000077434
PECUL23ncA058435	ENSXETP00000073068
PECUL23ncA058447	ENSXETP00000099388
PECUL23ncA058453	ENSXETP00000069718
PECUL23ncA058471	ENSXETP00000015943
PECUL23ncA058481	ENSXETP00000067258
PECUL23ncA058483	ENSXETP00000091951
PECUL23ncA058489	ENSXETP00000081017
PECUL23ncA058492	ENSXETP00000064123
PECUL23ncA058493	ENSXETP00000092415
PECUL23ncA058494	ENSXETP00000071962
PECUL23ncA058495	ENSXETP00000071962
PECUL23ncA058506	ENSXETP00000079157
PECUL23ncA058507	ENSXETP00000067472
PECUL23ncA058508	ENSXETP00000069097
PECUL23ncA058510	ENSXETP00000067251
PECUL23ncA058511	ENSXETP00000067251
PECUL23ncA058531	ENSXETP00000066605
PECUL23ncA058533	ENSXETP00000092157
PECUL23ncA058545	ENSXETP00000096447
PECUL23ncA058550	ENSXETP00000089410
PECUL23ncA058551	ENSXETP00000061898
PECUL23ncA058595	ENSXETP00000061236
PECUL23ncA058597	ENSXETP00000065467
PECUL23ncA058600	ENSXETP00000091951
PECUL23ncA058605	ENSXETP00000089410
PECUL23ncA058606	ENSXETP00000066520
PECUL23ncA058614	ENSXETP00000067251
PECUL23ncA058619	ENSXETP00000100926
PECUL23ncA058626	ENSXETP00000067251
PECUL23ncA058627	ENSXETP00000067251
PECUL23ncA058628	ENSXETP00000067251
PECUL23ncA058653	ENSXETP00000101083
PECUL23ncA058657	ENSXETP00000092353
PECUL23ncA058661	ENSXETP00000069290
PECUL23ncA058662	ENSXETP00000066019
PECUL23ncA058679	ENSXETP00000067251
PECUL23ncA058682	ENSXETP00000067251
PECUL23ncA058693	ENSXETP00000078254
PECUL23ncA058711	ENSXETP00000083333
PECUL23ncA058744	ENSXETP00000066019
PECUL23ncA058761	ENSXETP00000101469
PECUL23ncA058767	ENSXETP00000077434
PECUL23ncA058811	ENSXETP00000069718
PECUL23ncA058814	ENSXETP00000067258
PECUL23ncA058816	ENSXETP00000081250
PECUL23ncA058825	ENSXETP00000063027
PECUL23ncA058830	ENSXETP00000101469
PECUL23ncA058850	ENSXETP00000098088
PECUL23ncA058858	ENSXETP00000096588
PECUL23ncA058868	ENSXETP00000089287
PECUL23ncA058870	ENSXETP00000089410
PECUL23ncA058875	ENSXETP00000077357
PECUL23ncA058887	ENSXETP00000067913
PECUL23ncA058897	ENSXETP00000089410
PECUL23ncA058900	ENSXETP00000065356
PECUL23ncA058901	ENSXETP00000085023
PECUL23ncA058902	ENSXETP00000096588
PECUL23ncA058903	ENSXETP00000096881
PECUL23ncA058905	ENSXETP00000089245
PECUL23ncA058935	ENSXETP00000091951
PECUL23ncA058938	ENSXETP00000073068
PECUL23ncA058977	ENSXETP00000096588
PECUL23ncA058990	ENSXETP00000073852
PECUL23ncA058997	ENSXETP00000088104
PECUL23ncA059000	ENSXETP00000101469
PECUL23ncA059002	ENSXETP00000088525
PECUL23ncA059015	ENSXETP00000065356
PECUL23ncA059049	ENSXETP00000079602
PECUL23ncA059056	ENSXETP00000051933
PECUL23ncA059057	ENSXETP00000078675
PECUL23ncA059069	ENSXETP00000073852
PECUL23ncA059092	ENSXETP00000089410
PECUL23ncA059105	ENSXETP00000095806
PECUL23ncA059126	ENSXETP00000064772
PECUL23ncA059147	ENSXETP00000078523
PECUL23ncA059153	ENSXETP00000069290
PECUL23ncA059158	ENSXETP00000092415
PECUL23ncA059160	ENSXETP00000087059
PECUL23ncA059180	ENSXETP00000067251
PECUL23ncA059196	ENSXETP00000060619
PECUL23ncA059197	ENSXETP00000060619
PECUL23ncA059206	ENSXETP00000097286
PECUL23ncA059214	ENSXETP00000064329
PECUL23ncA059224	ENSXETP00000066019
PECUL23ncA059229	ENSXETP00000023796
PECUL23ncA059232	ENSXETP00000089410
PECUL23ncA059245	ENSXETP00000019031
PECUL23ncA059250	ENSXETP00000073068
PECUL23ncA059251	ENSXETP00000073068
PECUL23ncA059252	ENSXETP00000069694
PECUL23ncA059254	ENSXETP00000091702
PECUL23ncA059259	ENSXETP00000065467
PECUL23ncA059263	ENSXETP00000078455
PECUL23ncA059265	ENSXETP00000100208
PECUL23ncA059269	ENSXETP00000083333
PECUL23ncA059275	ENSXETP00000081192
PECUL23ncA059279	ENSXETP00000092895
PECUL23ncA059296	ENSXETP00000077838
PECUL23ncA059297	ENSXETP00000093200
PECUL23ncA059306	ENSXETP00000067251
PECUL23ncA059307	ENSXETP00000067251
PECUL23ncA059315	ENSXETP00000077147
PECUL23ncA059321	ENSXETP00000067251
PECUL23ncA059326	ENSXETP00000079139
PECUL23ncA059329	ENSXETP00000089103
PECUL23ncA059337	ENSXETP00000101469
PECUL23ncA059350	ENSXETP00000061898
PECUL23ncA059356	ENSXETP00000084871
PECUL23ncA059358	ENSXETP00000098037
PECUL23ncA059362	ENSXETP00000090147
PECUL23ncA059363	ENSXETP00000077799
PECUL23ncA059364	ENSXETP00000090100
PECUL23ncA059388	ENSXETP00000077754
PECUL23ncA059413	ENSXETP00000101469
PECUL23ncA059414	ENSXETP00000078675
PECUL23ncA059421	ENSXETP00000067251
PECUL23ncA059427	ENSXETP00000068808
PECUL23ncA059428	ENSXETP00000068808
PECUL23ncA059434	ENSXETP00000100483
PECUL23ncA059435	ENSXETP00000077434
PECUL23ncA059437	ENSXETP00000069290
PECUL23ncA059448	ENSXETP00000088525
PECUL23ncA059453	ENSXETP00000061898
PECUL23ncA059456	ENSXETP00000067251
PECUL23ncA059463	ENSXETP00000061898
PECUL23ncA059471	ENSXETP00000089410
PECUL23ncA059477	ENSXETP00000087708
PECUL23ncA059493	ENSXETP00000088979
PECUL23ncA059495	ENSXETP00000096588
PECUL23ncA059496	ENSXETP00000078455
PECUL23ncA059499	ENSXETP00000084871
PECUL23ncA059502	ENSXETP00000070275
PECUL23ncA059503	ENSXETP00000071032
PECUL23ncA059504	ENSXETP00000077434
PECUL23ncA059505	ENSXETP00000063027
PECUL23ncA059506	ENSXETP00000078675
PECUL23ncA059510	ENSXETP00000081932
PECUL23ncA059513	ENSXETP00000067251
PECUL23ncA059524	ENSXETP00000074697
PECUL23ncA059527	ENSXETP00000077434
PECUL23ncA059529	ENSXETP00000077754
PECUL23ncA059535	ENSXETP00000022949
PECUL23ncA059546	ENSXETP00000067251
PECUL23ncA059547	ENSXETP00000067251
PECUL23ncA059548	ENSXETP00000100751
PECUL23ncA059551	ENSXETP00000095078
PECUL23ncA059557	ENSXETP00000065467
PECUL23ncA059561	ENSXETP00000099178
PECUL23ncA059564	ENSXETP00000068808
PECUL23ncA059565	ENSXETP00000067472
PECUL23ncA059566	ENSXETP00000067472
PECUL23ncA059567	ENSXETP00000072486
PECUL23ncA059579	ENSXETP00000067472
PECUL23ncA059583	ENSXETP00000080990
PECUL23ncA059584	ENSXETP00000081814
PECUL23ncA059591	ENSXETP00000100698
PECUL23ncA059609	ENSXETP00000065356
PECUL23ncA059611	ENSXETP00000077434
PECUL23ncA059642	ENSXETP00000084871
PECUL23ncA059660	ENSXETP00000077799
PECUL23ncA059675	ENSXETP00000066019
PECUL23ncA059679	ENSXETP00000067204
PECUL23ncA059680	ENSXETP00000067251
PECUL23ncA059685	ENSXETP00000100698
PECUL23ncA059687	ENSXETP00000092748
PECUL23ncA059688	ENSXETP00000084871
PECUL23ncA059689	ENSXETP00000098893
PECUL23ncA059695	ENSXETP00000098966
PECUL23ncA059698	ENSXETP00000067251
PECUL23ncA059703	ENSXETP00000067472
PECUL23ncA059708	ENSXETP00000084218
PECUL23ncA059715	ENSXETP00000084218
PECUL23ncA059716	ENSXETP00000084218
PECUL23ncA059722	ENSXETP00000085023
PECUL23ncA059723	ENSXETP00000096588
PECUL23ncA059732	ENSXETP00000073852
PECUL23ncA059744	ENSXETP00000100698
PECUL23ncA059745	ENSXETP00000064123
PECUL23ncA059746	ENSXETP00000100698
PECUL23ncA059747	ENSXETP00000086868
PECUL23ncA059748	ENSXETP00000100698
PECUL23ncA059749	ENSXETP00000090715
PECUL23ncA059772	ENSXETP00000067480
PECUL23ncA059775	ENSXETP00000073068
PECUL23ncA059776	ENSXETP00000073068
PECUL23ncA059777	ENSXETP00000080990
PECUL23ncA059783	ENSXETP00000090774
PECUL23ncA059786	ENSXETP00000081192
PECUL23ncA059795	ENSXETP00000079398
PECUL23ncA059797	ENSXETP00000072367
PECUL23ncA059808	ENSXETP00000098966
PECUL23ncA059816	ENSXETP00000055067
PECUL23ncA059817	ENSXETP00000055067
PECUL23ncA059829	ENSXETP00000075033
PECUL23ncA059833	ENSXETP00000095806
PECUL23ncA059847	ENSXETP00000085735
PECUL23ncA059855	ENSXETP00000071414
PECUL23ncA059859	ENSXETP00000021306
PECUL23ncA059860	ENSXETP00000067913
PECUL23ncA059874	ENSXETP00000067251
PECUL23ncA059876	ENSXETP00000068808
PECUL23ncA059884	ENSXETP00000067251
PECUL23ncA059892	ENSXETP00000071431
PECUL23ncA059905	ENSXETP00000086870
PECUL23ncA059955	ENSXETP00000069721
PECUL23ncA059964	ENSXETP00000091345
PECUL23ncA059969	ENSXETP00000071032
PECUL23ncA059972	ENSXETP00000073068
PECUL23ncA059975	ENSXETP00000068617
PECUL23ncA059991	ENSXETP00000083710
PECUL23ncA060009	ENSXETP00000084218
PECUL23ncA060013	ENSXETP00000076544
PECUL23ncA060037	ENSXETP00000067251
PECUL23ncA060047	ENSXETP00000092895
PECUL23ncA060048	ENSXETP00000096049
PECUL23ncA060055	ENSXETP00000099925
PECUL23ncA060057	ENSXETP00000065356
PECUL23ncA060063	ENSXETP00000085946
PECUL23ncA060064	ENSXETP00000083802
PECUL23ncA060068	ENSXETP00000083802
PECUL23ncA060069	ENSXETP00000071486
PECUL23ncA060098	ENSXETP00000100830
PECUL23ncA060108	ENSXETP00000082127
PECUL23ncA060111	ENSXETP00000085982
PECUL23ncA060112	ENSXETP00000059970
PECUL23ncA060118	ENSXETP00000065467
PECUL23ncA060127	ENSXETP00000067251
PECUL23ncA060130	ENSXETP00000067251
PECUL23ncA060131	ENSXETP00000067251
PECUL23ncA060141	ENSXETP00000037199
PECUL23ncA060155	ENSXETP00000074110
PECUL23ncA060156	ENSXETP00000065467
PECUL23ncA060157	ENSXETP00000065467
PECUL23ncA060159	ENSXETP00000067251
PECUL23ncA060164	ENSXETP00000037199
PECUL23ncA060170	ENSXETP00000091951
PECUL23ncA060187	ENSXETP00000092353
PECUL23ncA060192	ENSXETP00000093603
PECUL23ncA060195	ENSXETP00000076501
PECUL23ncA060196	ENSXETP00000064408
PECUL23ncA060197	ENSXETP00000081192
PECUL23ncA060204	ENSXETP00000037632
PECUL23ncA060205	ENSXETP00000082127
PECUL23ncA060218	ENSXETP00000068808
PECUL23ncA060224	ENSXETP00000081192
PECUL23ncA060231	ENSXETP00000071910
PECUL23ncA060239	ENSXETP00000059970
PECUL23ncA060240	ENSXETP00000071032
PECUL23ncA060242	ENSXETP00000089410
PECUL23ncA060251	ENSXETP00000083117
PECUL23ncA060267	ENSXETP00000043920
PECUL23ncA060294	ENSXETP00000062890
PECUL23ncA060296	ENSXETP00000061898
PECUL23ncA060297	ENSXETP00000077434
PECUL23ncA060298	ENSXETP00000077434
PECUL23ncA060303	ENSXETP00000077434
PECUL23ncA060307	ENSXETP00000080990
PECUL23ncA060311	ENSXETP00000042148
PECUL23ncA060327	ENSXETP00000098809
PECUL23ncA060334	ENSXETP00000100501
PECUL23ncA060335	ENSXETP00000100501
PECUL23ncA060339	ENSXETP00000100501
PECUL23ncA060352	ENSXETP00000089410
PECUL23ncA060358	ENSXETP00000090309
PECUL23ncA060359	ENSXETP00000069389
PECUL23ncA060396	ENSXETP00000083787
PECUL23ncA060407	ENSXETP00000069718
PECUL23ncA060418	ENSXETP00000014700
PECUL23ncA060446	ENSXETP00000101224
PECUL23ncA060464	ENSXETP00000078839
PECUL23ncA060474	ENSXETP00000077799
PECUL23ncA060489	ENSXETP00000093200
PECUL23ncA060492	ENSXETP00000067251
PECUL23ncA060504	ENSXETP00000067251
PECUL23ncA060505	ENSXETP00000067251
PECUL23ncA060508	ENSXETP00000101469
PECUL23ncA060513	ENSXETP00000089410
PECUL23ncA060527	ENSXETP00000067251
PECUL23ncA060528	ENSXETP00000067251
PECUL23ncA060529	ENSXETP00000067251
PECUL23ncA060546	ENSXETP00000101469
PECUL23ncA060571	ENSXETP00000080326
PECUL23ncA060597	ENSXETP00000101469
PECUL23ncA060671	ENSXETP00000090715
PECUL23ncA060681	ENSXETP00000003630
PECUL23ncA060684	ENSXETP00000066601
PECUL23ncA060690	ENSXETP00000067251
PECUL23ncA060691	ENSXETP00000067251
PECUL23ncA060696	ENSXETP00000089245
PECUL23ncA060702	ENSXETP00000064123
PECUL23ncA060706	ENSXETP00000091702
PECUL23ncA060709	ENSXETP00000075430
PECUL23ncA060733	ENSXETP00000085412
PECUL23ncA060735	ENSXETP00000066019
PECUL23ncA060751	ENSXETP00000094004
PECUL23ncA060756	ENSXETP00000096049
PECUL23ncA060758	ENSXETP00000080998
PECUL23ncA060759	ENSXETP00000080998
PECUL23ncA060772	ENSXETP00000027119
PECUL23ncA060773	ENSXETP00000027119
PECUL23ncA060774	ENSXETP00000027119
PECUL23ncA060807	ENSXETP00000077799
PECUL23ncA060808	ENSXETP00000077434
PECUL23ncA060809	ENSXETP00000098088
PECUL23ncA060827	ENSXETP00000092895
PECUL23ncA060833	ENSXETP00000084871
PECUL23ncA060853	ENSXETP00000094455
PECUL23ncA060863	ENSXETP00000091951
PECUL23ncA060868	ENSXETP00000005090
PECUL23ncA060871	ENSXETP00000091951
PECUL23ncA060875	ENSXETP00000065833
PECUL23ncA060884	ENSXETP00000067251
PECUL23ncA060886	ENSXETP00000087059
PECUL23ncA060887	ENSXETP00000085412
PECUL23ncA060910	ENSXETP00000067251
PECUL23ncA060911	ENSXETP00000067251
PECUL23ncA060916	ENSXETP00000090147
PECUL23ncA060925	ENSXETP00000067251
